datetime,timestamp,device_id,Status,Breath,Heart,Drop
2025-03-02 14:29:00,1740925740,device_661,1.0,13.6,66.7,0.0
2025-03-02 14:30:00,1740925800,device_661,1.0,14.0,69.8,0.0
2025-03-02 14:31:00,1740925860,device_661,1.0,12.3,69.7,0.0
2025-03-02 14:32:00,1740925920,device_661,1.0,14.0,71.2,0.0
2025-03-02 14:33:00,1740925980,device_661,1.0,13.5,77.8,0.0
2025-03-02 14:34:00,1740926040,device_661,1.0,24.5,89.4,0.0
2025-03-02 14:35:00,1740926100,device_661,1.0,13.9,69.5,0.0
2025-03-02 14:36:00,1740926160,device_661,1.0,15.6,65.4,0.0
2025-03-02 14:37:00,1740926220,device_661,1.0,14.4,64.8,0.0
2025-03-02 14:38:00,1740926280,device_661,1.0,19.1,,0.0
2025-03-02 14:39:00,1740926340,device_661,1.0,15.4,63.8,0.0
2025-03-02 14:40:00,1740926400,device_661,1.0,12.6,67.8,0.0
2025-03-02 14:41:00,1740926460,device_661,1.0,13.3,73.2,0.0
2025-03-02 14:42:00,1740926520,device_661,1.0,14.8,69.9,0.0
2025-03-02 14:43:00,1740926580,device_661,1.0,15.4,90.0,0.0
2025-03-02 14:44:00,1740926640,device_661,1.0,13.8,71.2,0.0
2025-03-02 14:45:00,1740926700,device_661,1.0,13.8,67.6,0.0
2025-03-02 14:46:00,1740926760,device_661,1.0,14.1,63.1,0.0
2025-03-02 14:47:00,1740926820,device_661,1.0,13.6,63.9,0.0
2025-03-02 14:48:00,1740926880,device_661,1.0,21.3,88.2,0.0
2025-03-02 14:49:00,1740926940,device_661,1.0,15.5,65.8,0.0
2025-03-02 14:50:00,1740927000,device_661,1.0,13.4,71.9,0.0
2025-03-02 14:51:00,1740927060,device_661,1.0,16.7,81.2,0.0
2025-03-02 14:52:00,1740927120,device_661,1.0,18.0,88.7,0.0
2025-03-02 14:53:00,1740927180,device_661,1.0,13.1,72.8,0.0
2025-03-02 14:54:00,1740927240,device_661,1.0,14.1,65.4,0.0
2025-03-02 14:55:00,1740927300,device_661,1.0,13.8,66.1,0.0
2025-03-02 14:56:00,1740927360,device_661,1.0,13.9,72.0,0.0
2025-03-02 14:57:00,1740927420,device_661,1.0,14.0,68.9,0.0
2025-03-02 14:58:00,1740927480,device_661,1.0,14.2,62.6,0.0
2025-03-02 14:59:00,1740927540,device_661,1.0,20.8,88.0,0.0
2025-03-02 15:00:00,1740927600,device_661,1.0,18.9,90.4,0.0
2025-03-02 15:01:00,1740927660,device_661,1.0,18.7,92.7,0.0
2025-03-02 15:02:00,1740927720,device_661,1.0,18.7,88.4,0.0
2025-03-02 15:03:00,1740927780,device_661,1.0,13.4,70.0,0.0
2025-03-02 15:04:00,1740927840,device_661,1.0,22.8,96.0,0.0
2025-03-02 15:05:00,1740927900,device_661,1.0,22.0,91.8,0.0
2025-03-02 15:06:00,1740927960,device_661,1.0,12.2,63.0,0.0
2025-03-02 15:07:00,1740928020,device_661,1.0,13.8,67.2,0.0
2025-03-02 15:08:00,1740928080,device_661,1.0,12.0,67.6,0.0
2025-03-02 15:09:00,1740928140,device_661,1.0,16.1,72.4,0.0
2025-03-02 15:10:00,1740928200,device_661,1.0,14.9,72.8,0.0
2025-03-02 15:11:00,1740928260,device_661,1.0,12.8,69.1,0.0
2025-03-02 15:12:00,1740928320,device_661,1.0,16.1,68.5,0.0
2025-03-02 15:13:00,1740928380,device_661,1.0,13.2,67.0,0.0
2025-03-02 15:14:00,1740928440,device_661,1.0,15.0,72.1,0.0
2025-03-02 15:15:00,1740928500,device_661,1.0,18.6,82.1,0.0
2025-03-02 15:16:00,1740928560,device_661,1.0,19.2,84.0,0.0
2025-03-02 15:17:00,1740928620,device_661,1.0,12.8,72.1,0.0
2025-03-02 15:18:00,1740928680,device_661,1.0,13.8,72.0,0.0
2025-03-02 15:19:00,1740928740,device_661,1.0,14.1,76.3,0.0
2025-03-02 15:20:00,1740928800,device_661,1.0,20.1,86.1,0.0
2025-03-02 15:21:00,1740928860,device_661,1.0,15.8,84.8,0.0
2025-03-02 15:22:00,1740928920,device_661,1.0,13.4,67.3,0.0
2025-03-02 15:23:00,1740928980,device_661,1.0,18.9,77.8,0.0
2025-03-02 15:24:00,1740929040,device_661,1.0,13.3,60.9,0.0
2025-03-02 15:25:00,1740929100,device_661,1.0,13.8,69.0,0.0
2025-03-02 15:26:00,1740929160,device_661,1.0,18.9,84.3,0.0
2025-03-02 15:27:00,1740929220,device_661,1.0,13.7,65.3,0.0
2025-03-02 15:28:00,1740929280,device_661,1.0,12.7,68.3,0.0
2025-03-02 15:29:00,1740929340,device_661,1.0,13.9,69.0,0.0
2025-03-02 15:30:00,1740929400,device_661,1.0,16.3,67.5,0.0
2025-03-02 15:31:00,1740929460,device_661,1.0,18.5,85.7,0.0
2025-03-02 15:32:00,1740929520,device_661,1.0,17.3,84.1,0.0
2025-03-02 15:33:00,1740929580,device_661,1.0,12.9,70.4,0.0
2025-03-02 15:34:00,1740929640,device_661,1.0,13.0,66.0,0.0
2025-03-02 15:35:00,1740929700,device_661,1.0,15.8,80.9,0.0
2025-03-02 15:36:00,1740929760,device_661,1.0,14.6,66.3,0.0
2025-03-02 15:37:00,1740929820,device_661,1.0,21.8,87.4,0.0
2025-03-02 15:38:00,1740929880,device_661,1.0,14.2,70.6,0.0
2025-03-02 15:39:00,1740929940,device_661,1.0,13.5,74.5,0.0
2025-03-02 15:40:00,1740930000,device_661,1.0,18.9,86.6,0.0
2025-03-02 15:41:00,1740930060,device_661,1.0,13.6,73.3,0.0
2025-03-02 15:42:00,1740930120,device_661,1.0,14.2,65.6,0.0
2025-03-02 15:43:00,1740930180,device_661,1.0,14.2,65.0,0.0
2025-03-02 15:44:00,1740930240,device_661,1.0,13.4,69.3,0.0
2025-03-02 15:45:00,1740930300,device_661,1.0,11.9,69.8,0.0
2025-03-02 15:46:00,1740930360,device_661,1.0,13.1,68.4,0.0
2025-03-02 15:47:00,1740930420,device_661,1.0,19.2,101.9,0.0
2025-03-02 15:48:00,1740930480,device_661,1.0,16.4,82.8,0.0
2025-03-02 15:49:00,1740930540,device_661,1.0,13.2,72.4,0.0
2025-03-02 15:50:00,1740930600,device_661,1.0,13.9,65.0,0.0
2025-03-02 15:51:00,1740930660,device_661,1.0,14.3,70.0,0.0
2025-03-02 15:52:00,1740930720,device_661,1.0,0.0,86.2,0.0
2025-03-02 15:53:00,1740930780,device_661,1.0,13.9,68.6,0.0
2025-03-02 15:54:00,1740930840,device_661,1.0,14.8,69.2,0.0
2025-03-02 15:55:00,1740930900,device_661,1.0,12.6,67.9,0.0
2025-03-02 15:56:00,1740930960,device_661,1.0,14.4,67.2,0.0
2025-03-02 15:57:00,1740931020,device_661,1.0,11.6,61.5,0.0
2025-03-02 15:58:00,1740931080,device_661,1.0,15.2,70.9,0.0
2025-03-02 15:59:00,1740931140,device_661,1.0,19.0,79.0,0.0
2025-03-02 16:00:00,1740931200,device_661,1.0,18.4,83.7,0.0
2025-03-02 16:01:00,1740931260,device_661,1.0,16.5,87.6,0.0
2025-03-02 16:02:00,1740931320,device_661,1.0,13.2,63.8,0.0
2025-03-02 16:03:00,1740931380,device_661,1.0,12.3,67.1,0.0
2025-03-02 16:04:00,1740931440,device_661,1.0,13.1,70.4,0.0
2025-03-02 16:05:00,1740931500,device_661,1.0,19.3,83.5,0.0
2025-03-02 16:06:00,1740931560,device_661,1.0,14.4,67.2,0.0
2025-03-02 16:07:00,1740931620,device_661,1.0,16.3,80.7,0.0
2025-03-02 16:08:00,1740931680,device_661,1.0,13.6,66.5,0.0
2025-03-02 16:09:00,1740931740,device_661,1.0,16.3,79.0,0.0
2025-03-02 16:10:00,1740931800,device_661,1.0,12.7,68.2,0.0
2025-03-02 16:11:00,1740931860,device_661,1.0,14.6,62.5,0.0
2025-03-02 16:12:00,1740931920,device_661,1.0,14.8,65.3,0.0
2025-03-02 16:13:00,1740931980,device_661,1.0,13.8,67.6,0.0
2025-03-02 16:14:00,1740932040,device_661,1.0,10.6,66.8,0.0
2025-03-02 16:15:00,1740932100,device_661,1.0,13.3,63.5,0.0
2025-03-02 16:16:00,1740932160,device_661,1.0,11.5,68.8,0.0
2025-03-02 16:17:00,1740932220,device_661,1.0,16.7,85.4,0.0
2025-03-02 16:18:00,1740932280,device_661,1.0,13.4,68.3,0.0
2025-03-02 16:19:00,1740932340,device_661,1.0,14.6,70.1,0.0
2025-03-02 16:20:00,1740932400,device_661,1.0,20.3,88.2,0.0
2025-03-02 16:21:00,1740932460,device_661,1.0,16.6,66.2,0.0
2025-03-02 16:22:00,1740932520,device_661,1.0,12.9,63.2,0.0
2025-03-02 16:23:00,1740932580,device_661,1.0,20.1,90.6,0.0
2025-03-02 16:24:00,1740932640,device_661,1.0,19.9,88.3,0.0
2025-03-02 16:25:00,1740932700,device_661,1.0,15.2,60.1,0.0
2025-03-02 16:26:00,1740932760,device_661,1.0,20.9,84.5,0.0
2025-03-02 16:27:00,1740932820,device_661,1.0,13.7,60.3,0.0
2025-03-02 16:28:00,1740932880,device_661,1.0,14.1,65.4,0.0
2025-03-02 16:29:00,1740932940,device_661,1.0,13.8,68.5,0.0
2025-03-02 16:30:00,1740933000,device_661,1.0,13.4,63.7,0.0
2025-03-02 16:31:00,1740933060,device_661,1.0,19.6,84.5,0.0
2025-03-02 16:32:00,1740933120,device_661,1.0,13.6,70.8,0.0
2025-03-02 16:33:00,1740933180,device_661,1.0,18.9,78.5,0.0
2025-03-02 16:34:00,1740933240,device_661,1.0,15.2,76.5,0.0
2025-03-02 16:35:00,1740933300,device_661,1.0,13.5,,0.0
2025-03-02 16:36:00,1740933360,device_661,1.0,13.2,70.6,0.0
2025-03-02 16:37:00,1740933420,device_661,1.0,13.1,65.7,0.0
2025-03-02 16:38:00,1740933480,device_661,1.0,16.6,88.5,0.0
2025-03-02 16:39:00,1740933540,device_661,1.0,13.3,71.5,0.0
2025-03-02 16:40:00,1740933600,device_661,1.0,14.6,64.0,0.0
2025-03-02 16:41:00,1740933660,device_661,1.0,12.8,61.9,0.0
2025-03-02 16:42:00,1740933720,device_661,1.0,15.8,65.3,0.0
2025-03-02 16:43:00,1740933780,device_661,1.0,14.8,,0.0
2025-03-02 16:44:00,1740933840,device_661,1.0,13.9,65.2,0.0
2025-03-02 16:45:00,1740933900,device_661,1.0,22.7,89.7,0.0
2025-03-02 16:46:00,1740933960,device_661,1.0,13.6,165.5,0.0
2025-03-02 16:47:00,1740934020,device_661,1.0,15.2,64.1,0.0
2025-03-02 16:48:00,1740934080,device_661,1.0,12.7,66.0,0.0
2025-03-02 16:49:00,1740934140,device_661,1.0,12.0,65.8,0.0
2025-03-02 16:50:00,1740934200,device_661,1.0,18.2,82.8,0.0
2025-03-02 16:51:00,1740934260,device_661,1.0,17.9,89.3,0.0
2025-03-02 16:52:00,1740934320,device_661,1.0,15.7,78.3,0.0
2025-03-02 16:53:00,1740934380,device_661,1.0,13.5,67.9,0.0
2025-03-02 16:54:00,1740934440,device_661,1.0,12.9,65.3,0.0
2025-03-02 16:55:00,1740934500,device_661,1.0,14.9,68.6,0.0
2025-03-02 16:56:00,1740934560,device_661,1.0,13.5,175.7,0.0
2025-03-02 16:57:00,1740934620,device_661,1.0,12.5,70.5,0.0
2025-03-02 16:58:00,1740934680,device_661,1.0,13.3,67.1,0.0
2025-03-02 16:59:00,1740934740,device_661,1.0,13.5,62.6,0.0
2025-03-02 17:00:00,1740934800,device_661,1.0,14.0,67.3,0.0
2025-03-02 17:01:00,1740934860,device_661,1.0,13.4,63.0,0.0
2025-03-02 17:02:00,1740934920,device_661,1.0,22.3,92.8,0.0
2025-03-02 17:03:00,1740934980,device_661,1.0,16.5,92.3,0.0
2025-03-02 17:04:00,1740935040,device_661,1.0,12.8,68.7,0.0
2025-03-02 17:05:00,1740935100,device_661,1.0,17.2,86.8,0.0
2025-03-02 17:06:00,1740935160,device_661,1.0,17.9,75.8,0.0
2025-03-02 17:07:00,1740935220,device_661,1.0,19.1,89.2,0.0
2025-03-02 17:08:00,1740935280,device_661,1.0,13.6,68.5,0.0
2025-03-02 17:09:00,1740935340,device_661,1.0,13.9,68.5,0.0
2025-03-02 17:10:00,1740935400,device_661,1.0,13.4,66.2,0.0
2025-03-02 17:11:00,1740935460,device_661,1.0,18.8,94.7,0.0
2025-03-02 17:12:00,1740935520,device_661,1.0,18.7,85.4,0.0
2025-03-02 17:13:00,1740935580,device_661,1.0,17.8,83.9,0.0
2025-03-02 17:14:00,1740935640,device_661,1.0,17.6,86.3,0.0
2025-03-02 17:15:00,1740935700,device_661,1.0,12.5,66.6,0.0
2025-03-02 17:16:00,1740935760,device_661,1.0,14.0,67.5,0.0
2025-03-02 17:17:00,1740935820,device_661,1.0,14.9,84.0,0.0
2025-03-02 17:18:00,1740935880,device_661,1.0,18.8,88.4,0.0
2025-03-02 17:19:00,1740935940,device_661,1.0,19.9,79.6,0.0
2025-03-02 17:20:00,1740936000,device_661,1.0,14.5,62.2,0.0
2025-03-02 17:21:00,1740936060,device_661,1.0,10.8,66.9,0.0
2025-03-02 17:22:00,1740936120,device_661,1.0,17.8,86.1,0.0
2025-03-02 17:23:00,1740936180,device_661,1.0,12.5,65.1,0.0
2025-03-02 17:24:00,1740936240,device_661,1.0,17.7,84.4,0.0
2025-03-02 17:25:00,1740936300,device_661,1.0,20.8,74.9,0.0
2025-03-02 17:26:00,1740936360,device_661,1.0,12.5,66.2,0.0
2025-03-02 17:27:00,1740936420,device_661,1.0,19.9,78.9,0.0
2025-03-02 17:28:00,1740936480,device_661,1.0,18.8,77.9,0.0
2025-03-02 17:29:00,1740936540,device_661,1.0,12.7,65.0,0.0
2025-03-02 17:30:00,1740936600,device_661,1.0,17.4,79.0,0.0
2025-03-02 17:31:00,1740936660,device_661,1.0,13.6,67.1,0.0
2025-03-02 17:32:00,1740936720,device_661,1.0,18.4,80.7,0.0
2025-03-02 17:33:00,1740936780,device_661,1.0,15.5,89.9,0.0
2025-03-02 17:34:00,1740936840,device_661,1.0,16.8,85.0,0.0
2025-03-02 17:35:00,1740936900,device_661,1.0,19.0,79.3,0.0
2025-03-02 17:36:00,1740936960,device_661,1.0,16.3,82.0,0.0
2025-03-02 17:37:00,1740937020,device_661,1.0,20.2,92.3,0.0
2025-03-02 17:38:00,1740937080,device_661,1.0,11.7,60.3,0.0
2025-03-02 17:39:00,1740937140,device_661,1.0,18.0,88.3,0.0
2025-03-02 17:40:00,1740937200,device_661,1.0,19.6,93.3,0.0
2025-03-02 17:41:00,1740937260,device_661,1.0,16.7,86.7,0.0
2025-03-02 17:42:00,1740937320,device_661,1.0,16.2,87.7,0.0
2025-03-02 17:43:00,1740937380,device_661,1.0,19.3,92.2,0.0
2025-03-02 17:44:00,1740937440,device_661,1.0,14.2,64.1,0.0
2025-03-02 17:45:00,1740937500,device_661,1.0,18.1,97.3,0.0
2025-03-02 17:46:00,1740937560,device_661,1.0,12.8,68.9,0.0
2025-03-02 17:47:00,1740937620,device_661,1.0,11.6,67.3,0.0
2025-03-02 17:48:00,1740937680,device_661,1.0,18.6,85.0,0.0
2025-03-02 17:49:00,1740937740,device_661,1.0,15.3,94.9,0.0
2025-03-02 17:50:00,1740937800,device_661,1.0,20.8,83.5,0.0
2025-03-02 17:51:00,1740937860,device_661,1.0,13.1,66.2,0.0
2025-03-02 17:52:00,1740937920,device_661,1.0,16.8,80.4,0.0
2025-03-02 17:53:00,1740937980,device_661,1.0,12.6,60.6,0.0
2025-03-02 17:54:00,1740938040,device_661,1.0,13.4,63.5,0.0
2025-03-02 17:55:00,1740938100,device_661,1.0,12.8,64.2,0.0
2025-03-02 17:56:00,1740938160,device_661,1.0,18.4,82.5,0.0
2025-03-02 17:57:00,1740938220,device_661,1.0,12.1,65.2,0.0
2025-03-02 17:58:00,1740938280,device_661,1.0,20.4,85.5,0.0
2025-03-02 17:59:00,1740938340,device_661,1.0,17.4,85.7,0.0
2025-03-02 18:00:00,1740938400,device_661,1.0,14.8,84.3,0.0
2025-03-02 18:01:00,1740938460,device_661,1.0,12.9,66.5,0.0
2025-03-02 18:02:00,1740938520,device_661,1.0,12.5,63.7,0.0
2025-03-02 18:03:00,1740938580,device_661,1.0,14.4,65.6,0.0
2025-03-02 18:04:00,1740938640,device_661,1.0,16.8,91.0,0.0
2025-03-02 18:05:00,1740938700,device_661,1.0,12.8,65.2,0.0
2025-03-02 18:06:00,1740938760,device_661,1.0,18.8,89.5,0.0
2025-03-02 18:07:00,1740938820,device_661,1.0,19.5,85.5,0.0
2025-03-02 18:08:00,1740938880,device_661,1.0,14.8,64.9,0.0
2025-03-02 18:09:00,1740938940,device_661,1.0,17.0,85.0,0.0
2025-03-02 18:10:00,1740939000,device_661,1.0,20.7,83.7,0.0
2025-03-02 18:11:00,1740939060,device_661,1.0,14.3,65.5,0.0
2025-03-02 18:12:00,1740939120,device_661,1.0,17.1,81.6,0.0
2025-03-02 18:13:00,1740939180,device_661,1.0,16.9,88.6,0.0
2025-03-02 18:14:00,1740939240,device_661,1.0,19.1,89.5,0.0
2025-03-02 18:15:00,1740939300,device_661,1.0,18.4,80.2,0.0
2025-03-02 18:16:00,1740939360,device_661,1.0,13.7,65.1,0.0
2025-03-02 18:17:00,1740939420,device_661,1.0,12.9,73.6,0.0
2025-03-02 18:18:00,1740939480,device_661,1.0,18.6,88.0,0.0
2025-03-02 18:19:00,1740939540,device_661,1.0,18.2,85.2,0.0
2025-03-02 18:20:00,1740939600,device_661,1.0,19.1,80.3,0.0
2025-03-02 18:21:00,1740939660,device_661,1.0,12.3,66.0,0.0
2025-03-02 18:22:00,1740939720,device_661,1.0,13.4,70.6,0.0
2025-03-02 18:23:00,1740939780,device_661,1.0,14.8,66.2,0.0
2025-03-02 18:24:00,1740939840,device_661,1.0,20.8,74.9,0.0
2025-03-02 18:25:00,1740939900,device_661,1.0,18.9,,0.0
2025-03-02 18:26:00,1740939960,device_661,1.0,16.9,81.8,0.0
2025-03-02 18:27:00,1740940020,device_661,1.0,15.4,71.6,0.0
2025-03-02 18:28:00,1740940080,device_661,1.0,19.1,83.8,0.0
2025-03-02 18:29:00,1740940140,device_661,1.0,15.2,67.2,0.0
2025-03-02 18:30:00,1740940200,device_661,1.0,13.7,59.6,0.0
2025-03-02 18:31:00,1740940260,device_661,1.0,14.3,81.1,0.0
2025-03-02 18:32:00,1740940320,device_661,1.0,21.9,83.1,0.0
2025-03-02 18:33:00,1740940380,device_661,1.0,19.9,81.5,0.0
2025-03-02 18:34:00,1740940440,device_661,1.0,18.5,91.7,0.0
2025-03-02 18:35:00,1740940500,device_661,1.0,15.4,85.7,0.0
2025-03-02 18:36:00,1740940560,device_661,1.0,14.3,64.6,0.0
2025-03-02 18:37:00,1740940620,device_661,1.0,19.2,85.4,0.0
2025-03-02 18:38:00,1740940680,device_661,1.0,22.5,85.8,0.0
2025-03-02 18:39:00,1740940740,device_661,1.0,15.1,65.6,0.0
2025-03-02 18:40:00,1740940800,device_661,1.0,15.2,67.5,0.0
2025-03-02 18:41:00,1740940860,device_661,1.0,18.9,78.4,0.0
2025-03-02 18:42:00,1740940920,device_661,1.0,13.5,65.7,0.0
2025-03-02 18:43:00,1740940980,device_661,1.0,13.7,71.4,0.0
2025-03-02 18:44:00,1740941040,device_661,1.0,12.6,71.4,0.0
2025-03-02 18:45:00,1740941100,device_661,1.0,13.4,64.2,0.0
2025-03-02 18:46:00,1740941160,device_661,1.0,18.2,84.9,0.0
2025-03-02 18:47:00,1740941220,device_661,1.0,14.7,63.7,0.0
2025-03-02 18:48:00,1740941280,device_661,1.0,21.1,83.2,0.0
2025-03-02 18:49:00,1740941340,device_661,1.0,14.1,67.2,0.0
2025-03-02 18:50:00,1740941400,device_661,1.0,12.4,69.1,0.0
2025-03-02 18:51:00,1740941460,device_661,1.0,22.0,87.2,0.0
2025-03-02 18:52:00,1740941520,device_661,1.0,,86.6,0.0
2025-03-02 18:53:00,1740941580,device_661,1.0,13.7,69.6,0.0
2025-03-02 18:54:00,1740941640,device_661,1.0,13.9,67.8,0.0
2025-03-02 18:55:00,1740941700,device_661,1.0,16.1,89.4,0.0
2025-03-02 18:56:00,1740941760,device_661,1.0,13.1,68.0,0.0
2025-03-02 18:57:00,1740941820,device_661,1.0,14.8,65.8,0.0
2025-03-02 18:58:00,1740941880,device_661,1.0,16.1,81.2,0.0
2025-03-02 18:59:00,1740941940,device_661,1.0,16.0,89.6,0.0
2025-03-02 19:00:00,1740942000,device_661,1.0,14.4,60.4,0.0
2025-03-02 19:01:00,1740942060,device_661,1.0,13.9,67.7,0.0
2025-03-02 19:02:00,1740942120,device_661,1.0,11.8,65.6,0.0
2025-03-02 19:03:00,1740942180,device_661,1.0,13.1,63.0,0.0
2025-03-02 19:04:00,1740942240,device_661,1.0,13.7,62.7,0.0
2025-03-02 19:05:00,1740942300,device_661,1.0,13.6,65.6,0.0
2025-03-02 19:06:00,1740942360,device_661,1.0,13.8,67.7,0.0
2025-03-02 19:07:00,1740942420,device_661,1.0,13.0,69.0,0.0
2025-03-02 19:08:00,1740942480,device_661,1.0,13.6,67.9,0.0
2025-03-02 19:09:00,1740942540,device_661,1.0,14.1,58.7,0.0
2025-03-02 19:10:00,1740942600,device_661,1.0,14.0,67.8,0.0
2025-03-02 19:11:00,1740942660,device_661,1.0,13.0,62.7,0.0
2025-03-02 19:12:00,1740942720,device_661,1.0,14.2,63.4,0.0
2025-03-02 19:13:00,1740942780,device_661,1.0,12.4,62.3,0.0
2025-03-02 19:14:00,1740942840,device_661,1.0,12.7,69.1,0.0
2025-03-02 19:15:00,1740942900,device_661,1.0,14.4,64.0,0.0
2025-03-02 19:16:00,1740942960,device_661,1.0,14.2,70.6,0.0
2025-03-02 19:17:00,1740943020,device_661,1.0,13.1,70.3,0.0
2025-03-02 19:18:00,1740943080,device_661,1.0,12.7,66.6,0.0
2025-03-02 19:19:00,1740943140,device_661,1.0,12.8,67.9,0.0
2025-03-02 19:20:00,1740943200,device_661,1.0,14.1,65.8,0.0
2025-03-02 19:21:00,1740943260,device_661,1.0,13.8,71.5,0.0
2025-03-02 19:22:00,1740943320,device_661,1.0,12.6,73.6,0.0
2025-03-02 19:23:00,1740943380,device_661,1.0,14.2,60.9,0.0
2025-03-02 19:24:00,1740943440,device_661,1.0,13.1,64.6,0.0
2025-03-02 19:25:00,1740943500,device_661,1.0,12.4,61.1,0.0
2025-03-02 19:26:00,1740943560,device_661,1.0,13.1,64.1,0.0
2025-03-02 19:27:00,1740943620,device_661,1.0,13.8,69.0,0.0
2025-03-02 19:28:00,1740943680,device_661,1.0,14.5,75.7,0.0
2025-03-02 19:29:00,1740943740,device_661,1.0,14.5,66.7,0.0
2025-03-02 19:30:00,1740943800,device_661,1.0,13.8,73.8,0.0
2025-03-02 19:31:00,1740943860,device_661,1.0,14.2,74.3,0.0
2025-03-02 19:32:00,1740943920,device_661,1.0,13.9,73.0,0.0
2025-03-02 19:33:00,1740943980,device_661,1.0,13.4,80.5,0.0
2025-03-02 19:34:00,1740944040,device_661,1.0,14.2,73.8,0.0
2025-03-02 19:35:00,1740944100,device_661,1.0,12.4,74.5,0.0
2025-03-02 19:36:00,1740944160,device_661,1.0,16.3,82.2,1.0
2025-03-02 19:37:00,1740944220,device_661,1.0,14.9,82.5,0.0
2025-03-02 19:38:00,1740944280,device_661,1.0,15.1,74.4,0.0
2025-03-02 19:39:00,1740944340,device_661,1.0,13.8,81.4,0.0
2025-03-02 19:40:00,1740944400,device_661,1.0,14.7,80.9,0.0
2025-03-02 19:41:00,1740944460,device_661,1.0,14.8,75.8,0.0
2025-03-02 19:42:00,1740944520,device_661,1.0,14.1,82.9,0.0
2025-03-02 19:43:00,1740944580,device_661,1.0,14.1,74.9,0.0
2025-03-02 19:44:00,1740944640,device_661,1.0,12.9,80.1,0.0
2025-03-02 19:45:00,1740944700,device_661,1.0,13.4,78.3,0.0
2025-03-02 19:46:00,1740944760,device_661,1.0,13.5,76.4,0.0
2025-03-02 19:47:00,1740944820,device_661,1.0,15.7,72.8,0.0
2025-03-02 19:48:00,1740944880,device_661,1.0,14.5,69.0,0.0
2025-03-02 19:49:00,1740944940,device_661,1.0,14.7,79.2,0.0
2025-03-02 19:50:00,1740945000,device_661,1.0,12.5,67.7,0.0
2025-03-02 19:51:00,1740945060,device_661,1.0,14.0,68.9,0.0
2025-03-02 19:52:00,1740945120,device_661,1.0,12.4,71.6,0.0
2025-03-02 19:53:00,1740945180,device_661,1.0,12.8,66.9,0.0
2025-03-02 19:54:00,1740945240,device_661,1.0,15.8,68.6,0.0
2025-03-02 19:55:00,1740945300,device_661,1.0,12.5,65.2,0.0
2025-03-02 19:56:00,1740945360,device_661,1.0,14.2,63.7,0.0
2025-03-02 19:57:00,1740945420,device_661,1.0,12.5,67.5,0.0
2025-03-02 19:58:00,1740945480,device_661,1.0,12.6,66.4,0.0
2025-03-02 19:59:00,1740945540,device_661,1.0,16.5,68.7,0.0
2025-03-02 20:00:00,1740945600,device_661,1.0,13.4,69.6,0.0
2025-03-02 20:01:00,1740945660,device_661,1.0,12.1,65.4,0.0
2025-03-02 20:02:00,1740945720,device_661,1.0,14.3,70.3,0.0
2025-03-02 20:03:00,1740945780,device_661,1.0,14.9,66.1,0.0
2025-03-02 20:04:00,1740945840,device_661,1.0,14.4,67.8,0.0
2025-03-02 20:05:00,1740945900,device_661,1.0,13.4,68.8,0.0
2025-03-02 20:06:00,1740945960,device_661,1.0,13.4,64.4,0.0
2025-03-02 20:07:00,1740946020,device_661,1.0,13.0,70.7,0.0
2025-03-02 20:08:00,1740946080,device_661,1.0,12.4,69.3,0.0
2025-03-02 20:09:00,1740946140,device_661,1.0,13.9,70.5,0.0
2025-03-02 20:10:00,1740946200,device_661,1.0,13.3,63.6,0.0
2025-03-02 20:11:00,1740946260,device_661,1.0,12.2,71.1,0.0
2025-03-02 20:12:00,1740946320,device_661,1.0,13.5,64.1,0.0
2025-03-02 20:13:00,1740946380,device_661,1.0,12.8,75.3,0.0
2025-03-02 20:14:00,1740946440,device_661,1.0,13.9,69.6,0.0
2025-03-02 20:15:00,1740946500,device_661,1.0,13.8,65.8,0.0
2025-03-02 20:16:00,1740946560,device_661,1.0,13.2,66.3,0.0
2025-03-02 20:17:00,1740946620,device_661,1.0,13.6,62.1,0.0
2025-03-02 20:18:00,1740946680,device_661,1.0,13.7,71.0,0.0
2025-03-02 20:19:00,1740946740,device_661,1.0,14.2,71.7,0.0
2025-03-02 20:20:00,1740946800,device_661,1.0,12.9,67.7,0.0
2025-03-02 20:21:00,1740946860,device_661,1.0,12.0,66.2,0.0
2025-03-02 20:22:00,1740946920,device_661,1.0,13.8,67.0,0.0
2025-03-02 20:23:00,1740946980,device_661,1.0,14.2,73.9,0.0
2025-03-02 20:24:00,1740947040,device_661,1.0,12.0,64.9,0.0
2025-03-02 20:25:00,1740947100,device_661,1.0,14.5,67.2,0.0
2025-03-02 20:26:00,1740947160,device_661,1.0,14.2,67.2,0.0
2025-03-02 20:27:00,1740947220,device_661,1.0,14.4,67.4,0.0
2025-03-02 20:28:00,1740947280,device_661,1.0,15.4,62.4,0.0
2025-03-02 20:29:00,1740947340,device_661,1.0,14.5,64.1,0.0
2025-03-02 20:30:00,1740947400,device_661,1.0,13.5,67.1,0.0
2025-03-02 20:31:00,1740947460,device_661,1.0,13.9,67.2,0.0
2025-03-02 20:32:00,1740947520,device_661,1.0,14.8,69.7,0.0
2025-03-02 20:33:00,1740947580,device_661,1.0,14.0,73.0,0.0
2025-03-02 20:34:00,1740947640,device_661,1.0,13.8,74.1,0.0
2025-03-02 20:35:00,1740947700,device_661,1.0,14.1,71.9,0.0
2025-03-02 20:36:00,1740947760,device_661,1.0,13.9,66.2,0.0
