timestamp,device_id,data_category,min_value,avg_value,max_value
1741142340,661,14223,66.0,66.9,69.0
1741142400,661,14211,1.0,1.0,1.0
1741142400,661,14215,0.0,0.0,0.0
1741142400,661,14221,11.8,12.7,13.2
1741142400,661,14223,61.4,62.3,64.5
1741142460,661,14211,1.0,1.0,1.0
1741142460,661,14215,0.0,0.0,0.0
1741142460,661,14221,11.2,11.9,12.1
1741142460,661,14223,61.1,62.6,64.5
1741142520,661,14211,1.0,1.0,1.0
1741142520,661,14215,0.0,0.0,0.0
1741142520,661,14221,11.9,12.4,13.3
1741142520,661,14223,63.6,64.0,64.1
1741142580,661,14211,1.0,1.0,1.0
1741142580,661,14215,0.0,0.0,0.0
1741142580,661,14221,12.7,13.4,13.8
1741142580,661,14223,64.1,65.3,66.0
1741142640,661,14211,1.0,1.0,1.0
1741142640,661,14215,0.0,0.0,0.0
1741142640,661,14221,12.1,12.8,13.4
1741142640,661,14223,66.6,67.7,68.4
1741142700,661,14211,1.0,1.0,1.0
1741142700,661,14215,0.0,0.0,0.0
1741142700,661,14221,11.3,11.7,12.3
1741142700,661,14223,60.7,61.6,62.7
1741142760,661,14211,1.0,1.0,1.0
1741142760,661,14215,0.0,0.0,0.0
1741142760,661,14221,13.1,13.6,14.3
1741142760,661,14223,67.7,69.1,71.2
1741142820,661,14211,1.0,1.0,1.0
1741142820,661,14215,0.0,0.0,0.0
1741142820,661,14221,14.0,14.5,15.3
1741142820,661,14223,61.3,61.9,63.5
1741142880,661,14211,1.0,1.0,1.0
1741142880,661,14215,0.0,0.0,0.0
1741142880,661,14221,11.3,11.8,12.9
1741142880,661,14223,66.2,67.1,67.8
1741142940,661,14211,1.0,1.0,1.0
1741142940,661,14215,0.0,0.0,0.0
1741142940,661,14221,12.6,12.9,13.3
1741142940,661,14223,60.4,61.8,62.4
1741143000,661,14211,1.0,1.0,1.0
1741143000,661,14215,0.0,0.0,0.0
1741143000,661,14221,12.4,12.9,13.5
1741143000,661,14223,59.3,61.0,62.8
1741143060,661,14211,1.0,1.0,1.0
1741143060,661,14215,0.0,0.0,0.0
1741143060,661,14221,11.2,11.8,12.5
1741143060,661,14223,63.7,65.5,66.0
1741143120,661,14211,1.0,1.0,1.0
1741143120,661,14215,0.0,0.0,0.0
1741143120,661,14221,13.9,14.1,14.7
1741143120,661,14223,63.3,64.5,65.3
1741143180,661,14211,1.0,1.0,1.0
1741143180,661,14215,0.0,0.0,0.0
1741143180,661,14221,12.4,13.0,13.2
1741143180,661,14223,63.6,64.7,66.1
1741143240,661,14211,1.0,1.0,1.0
1741143240,661,14215,0.0,0.0,0.0
1741143240,661,14221,13.2,13.8,14.2
1741143240,661,14223,60.3,62.1,64.5
1741143300,661,14211,1.0,1.0,1.0
1741143300,661,14215,0.0,0.0,0.0
1741143300,661,14221,12.5,13.3,14.3
1741143300,661,14223,59.1,60.8,62.6
1741143360,661,14211,1.0,1.0,1.0
1741143360,661,14215,0.0,0.0,0.0
1741143360,661,14221,13.8,14.1,14.5
1741143360,661,14223,62.1,63.8,64.1
1741143420,661,14211,1.0,1.0,1.0
1741143420,661,14215,0.0,0.0,0.0
1741143420,661,14221,11.9,12.6,13.0
1741143420,661,14223,61.4,62.3,64.2
1741143480,661,14211,1.0,1.0,1.0
1741143480,661,14215,0.0,0.0,0.0
1741143480,661,14221,12.9,13.4,13.9
1741143480,661,14223,60.0,60.7,61.2
1741143540,661,14211,1.0,1.0,1.0
1741143540,661,14215,0.0,0.0,0.0
1741143540,661,14221,12.3,12.3,13.2
1741143540,661,14223,61.7,62.8,63.7
1741143600,661,14211,1.0,1.0,1.0
1741143600,661,14215,0.0,0.0,0.0
1741143600,661,14221,12.9,13.5,13.9
1741143600,661,14223,61.1,61.9,64.0
1741143660,661,14211,1.0,1.0,1.0
1741143660,661,14215,0.0,0.0,0.0
1741143660,661,14221,11.6,12.2,12.8
1741143660,661,14223,60.2,61.1,62.6
1741143720,661,14211,1.0,1.0,1.0
1741143720,661,14215,0.0,0.0,0.0
1741143720,661,14221,12.3,12.9,13.5
1741143720,661,14223,64.3,66.1,66.9
1741143780,661,14211,1.0,1.0,1.0
1741143780,661,14215,0.0,0.0,0.0
1741143780,661,14221,12.4,12.8,13.5
1741143780,661,14223,65.4,66.3,68.3
1741143840,661,14211,1.0,1.0,1.0
1741143840,661,14215,0.0,0.0,0.0
1741143840,661,14221,12.5,13.2,13.8
1741143840,661,14223,62.5,63.9,65.2
1741143900,661,14211,1.0,1.0,1.0
1741143900,661,14215,0.0,0.0,0.0
1741143900,661,14221,13.9,14.3,15.2
1741143900,661,14223,66.6,67.4,69.3
1741143960,661,14211,1.0,1.0,1.0
1741143960,661,14215,0.0,0.0,0.0
1741143960,661,14221,12.1,12.5,12.9
1741143960,661,14223,65.1,66.8,68.6
1741144020,661,14211,1.0,1.0,1.0
1741144020,661,14215,0.0,0.0,0.0
1741144020,661,14221,13.5,13.8,14.3
1741144020,661,14223,60.3,61.4,62.9
1741144080,661,14211,1.0,1.0,1.0
1741144080,661,14215,0.0,0.0,0.0
1741144080,661,14221,13.7,14.1,15.1
1741144080,661,14223,66.8,67.4,67.9
1741144140,661,14211,1.0,1.0,1.0
1741144140,661,14215,0.0,0.0,0.0
1741144140,661,14221,13.3,13.8,13.9
1741144140,661,14223,63.2,64.0,65.0
1741144200,661,14211,1.0,1.0,1.0
1741144200,661,14215,0.0,0.0,0.0
1741144200,661,14221,12.7,13.2,13.7
1741144200,661,14223,64.5,65.8,66.7
1741144260,661,14211,1.0,1.0,1.0
1741144260,661,14215,0.0,0.0,0.0
1741144260,661,14221,12.8,13.2,13.9
1741144260,661,14223,64.3,64.4,66.1
1741144320,661,14211,1.0,1.0,1.0
1741144320,661,14215,0.0,0.0,0.0
1741144320,661,14221,12.4,12.5,13.1
1741144320,661,14223,60.5,62.0,63.6
1741144380,661,14211,1.0,1.0,1.0
1741144380,661,14215,0.0,0.0,0.0
1741144380,661,14221,11.3,11.7,12.3
1741144380,661,14223,61.5,62.2,64.4
1741144440,661,14211,1.0,1.0,1.0
1741144440,661,14215,0.0,0.0,0.0
1741144440,661,14221,12.5,13.1,13.4
1741144440,661,14223,62.5,64.4,65.9
1741144500,661,14211,1.0,1.0,1.0
1741144500,661,14215,0.0,0.0,0.0
1741144500,661,14221,14.0,14.3,15.1
1741144500,661,14223,63.9,65.9,67.1
1741144560,661,14211,1.0,1.0,1.0
1741144560,661,14215,0.0,0.0,0.0
1741144560,661,14221,13.8,14.4,15.0
1741144560,661,14223,65.8,67.3,69.2
1741144620,661,14211,1.0,1.0,1.0
1741144620,661,14215,0.0,0.0,0.0
1741144620,661,14221,11.1,11.8,11.9
1741144620,661,14223,61.2,62.1,64.1
1741144680,661,14211,1.0,1.0,1.0
1741144680,661,14215,0.0,0.0,0.0
1741144680,661,14221,14.1,14.4,15.0
1741144680,661,14223,65.7,66.4,68.2
1741144740,661,14211,1.0,1.0,1.0
1741144740,661,14215,0.0,0.0,0.0
1741144740,661,14221,13.1,13.6,14.3
1741144740,661,14223,66.5,67.9,68.5
1741144800,661,14211,1.0,1.0,1.0
1741144800,661,14215,0.0,0.0,0.0
1741144800,661,14221,12.6,13.5,13.7
1741144800,661,14223,56.7,59.1,59.2
1741144860,661,14211,1.0,1.0,1.0
1741144860,661,14215,0.0,0.0,0.0
1741144860,661,14221,13.8,14.3,14.5
1741144860,661,14223,63.5,65.5,66.3
1741144920,661,14211,1.0,1.0,1.0
1741144920,661,14215,0.0,0.0,0.0
1741144920,661,14221,13.7,14.0,14.6
1741144920,661,14223,65.8,67.7,69.8
1741144980,661,14211,1.0,1.0,1.0
1741144980,661,14215,0.0,0.0,0.0
1741144980,661,14221,11.8,12.2,12.7
1741144980,661,14223,61.1,62.6,64.0
1741145040,661,14211,1.0,1.0,1.0
1741145040,661,14215,0.0,0.0,0.0
1741145040,661,14221,12.0,12.5,13.0
1741145040,661,14223,63.9,65.4,67.1
1741145100,661,14211,1.0,1.0,1.0
1741145100,661,14215,0.0,0.0,0.0
1741145100,661,14221,10.8,11.6,12.0
1741145100,661,14223,66.9,67.8,69.1
1741145160,661,14211,1.0,1.0,1.0
1741145160,661,14215,0.0,0.0,0.0
1741145160,661,14221,13.1,13.5,14.3
1741145160,661,14223,64.8,65.5,67.7
1741145220,661,14211,1.0,1.0,1.0
1741145220,661,14215,0.0,0.0,0.0
1741145220,661,14221,11.9,12.3,13.1
1741145220,661,14223,61.1,63.6,65.6
1741145280,661,14211,1.0,1.0,1.0
1741145280,661,14215,0.0,0.0,0.0
1741145280,661,14221,12.1,12.7,13.5
1741145280,661,14223,57.9,59.0,60.6
1741145340,661,14211,1.0,1.0,1.0
1741145340,661,14215,0.0,0.0,0.0
1741145340,661,14221,13.9,14.2,14.6
1741145340,661,14223,61.5,62.9,64.4
1741145400,661,14211,1.0,1.0,1.0
1741145400,661,14215,0.0,0.0,0.0
1741145400,661,14221,13.0,13.6,14.2
1741145400,661,14223,61.1,62.2,64.2
1741145460,661,14211,1.0,1.0,1.0
1741145460,661,14215,0.0,0.0,0.0
1741145460,661,14221,13.2,13.6,14.2
1741145460,661,14223,59.2,61.0,62.8
1741145520,661,14211,1.0,1.0,1.0
1741145520,661,14215,0.0,0.0,0.0
1741145520,661,14221,14.6,15.1,15.2
1741145520,661,14223,57.6,58.6,61.3
1741145580,661,14211,1.0,1.0,1.0
1741145580,661,14215,0.0,0.0,0.0
1741145580,661,14221,10.3,10.7,11.3
1741145580,661,14223,62.6,63.9,65.6
1741145640,661,14211,1.0,1.0,1.0
1741145640,661,14215,0.0,0.0,0.0
1741145640,661,14221,12.1,12.4,13.1
1741145640,661,14223,61.0,62.4,62.8
1741145700,661,14211,1.0,1.0,1.0
1741145700,661,14215,0.0,0.0,0.0
1741145700,661,14221,12.9,12.9,13.3
1741145700,661,14223,62.0,62.6,64.2
1741145760,661,14211,1.0,1.0,1.0
1741145760,661,14215,0.0,0.0,0.0
1741145760,661,14221,12.1,12.5,13.2
1741145760,661,14223,61.2,62.6,63.4
1741145820,661,14211,1.0,1.0,1.0
1741145820,661,14215,0.0,0.0,0.0
1741145820,661,14221,13.6,14.0,14.4
1741145820,661,14223,59.6,61.3,62.6
1741145880,661,14211,1.0,1.0,1.0
1741145880,661,14215,0.0,0.0,0.0
1741145880,661,14221,12.3,13.0,13.9
1741145880,661,14223,66.2,67.3,68.3
1741145940,661,14211,1.0,1.0,1.0
1741145940,661,14215,0.0,0.0,0.0
1741145940,661,14221,11.9,12.2,12.9
1741145940,661,14223,63.1,64.2,65.2
1741146000,661,14211,1.0,1.0,1.0
1741146000,661,14215,0.0,0.0,0.0
1741146000,661,14221,12.7,13.4,14.2
1741146000,661,14223,63.8,64.5,66.1
1741146060,661,14211,1.0,1.0,1.0
1741146060,661,14215,0.0,0.0,0.0
1741146060,661,14221,13.0,13.6,14.6
1741146060,661,14223,62.6,63.7,65.1
1741146120,661,14211,1.0,1.0,1.0
1741146120,661,14215,0.0,0.0,0.0
1741146120,661,14221,11.7,12.3,13.2
1741146120,661,14223,63.7,65.1,66.6
1741146180,661,14211,1.0,1.0,1.0
1741146180,661,14215,0.0,0.0,0.0
1741146180,661,14221,12.7,13.1,13.6
1741146180,661,14223,66.2,67.3,69.1
1741146240,661,14211,1.0,1.0,1.0
1741146240,661,14215,0.0,0.0,0.0
1741146240,661,14221,13.0,13.6,14.0
1741146240,661,14223,66.9,68.5,69.8
1741146300,661,14211,1.0,1.0,1.0
1741146300,661,14215,0.0,0.0,0.0
1741146300,661,14221,13.9,14.3,15.0
1741146300,661,14223,67.7,69.3,70.9
1741146360,661,14211,1.0,1.0,1.0
1741146360,661,14215,0.0,0.0,0.0
1741146360,661,14221,11.7,12.6,12.7
1741146360,661,14223,63.2,64.9,65.7
1741146420,661,14211,1.0,1.0,1.0
1741146420,661,14215,0.0,0.0,0.0
1741146420,661,14221,13.2,13.7,14.3
1741146420,661,14223,61.4,62.6,63.5
1741146480,661,14211,1.0,1.0,1.0
1741146480,661,14215,0.0,0.0,0.0
1741146480,661,14221,12.5,12.7,12.8
1741146480,661,14223,63.6,64.7,66.2
1741146540,661,14211,1.0,1.0,1.0
1741146540,661,14215,0.0,0.0,0.0
1741146540,661,14221,12.7,13.3,14.1
1741146540,661,14223,64.8,66.4,68.4
1741146600,661,14211,1.0,1.0,1.0
1741146600,661,14215,0.0,0.0,0.0
1741146600,661,14221,12.1,12.4,13.2
1741146600,661,14223,65.1,66.5,67.1
1741146660,661,14211,1.0,1.0,1.0
1741146660,661,14215,0.0,0.0,0.0
1741146660,661,14221,13.0,13.7,14.1
1741146660,661,14223,66.2,66.9,69.2
1741146720,661,14211,1.0,1.0,1.0
1741146720,661,14215,0.0,0.0,0.0
1741146720,661,14221,13.7,14.2,14.5
1741146720,661,14223,66.5,67.4,69.4
1741146780,661,14211,1.0,1.0,1.0
1741146780,661,14215,0.0,0.0,0.0
1741146780,661,14221,12.9,13.1,13.6
1741146780,661,14223,63.1,64.2,67.2
1741146840,661,14211,1.0,1.0,1.0
1741146840,661,14215,0.0,0.0,0.0
1741146840,661,14221,12.8,13.0,13.2
1741146840,661,14223,68.0,68.9,69.9
1741146900,661,14211,1.0,1.0,1.0
1741146900,661,14215,0.0,0.0,0.0
1741146900,661,14221,12.4,12.9,13.3
1741146900,661,14223,64.7,66.3,67.8
1741146960,661,14211,1.0,1.0,1.0
1741146960,661,14215,0.0,0.0,0.0
1741146960,661,14221,11.9,12.2,12.7
1741146960,661,14223,58.7,59.8,61.9
1741147020,661,14211,1.0,1.0,1.0
1741147020,661,14211,1.0,1.0,1.0
1741147020,661,14215,0.0,0.0,0.0
1741147020,661,14221,13.2,13.9,14.6
1741147020,661,14223,64.7,65.5,67.1
1741147080,661,14211,1.0,1.0,1.0
1741147080,661,14215,0.0,0.0,0.0
1741147080,661,14221,14.0,14.3,15.0
1741147080,661,14223,63.7,65.5,65.7
1741147140,661,14211,1.0,1.0,1.0
1741147140,661,14215,0.0,0.0,0.0
1741147140,661,14221,12.1,12.6,13.1
1741147140,661,14223,63.7,65.4,66.5
1741147200,661,14211,1.0,1.0,1.0
1741147200,661,14215,0.0,0.0,0.0
1741147200,661,14221,13.1,13.5,14.1
1741147200,661,14223,64.4,65.9,67.4
1741147260,661,14211,1.0,1.0,1.0
1741147260,661,14215,0.0,0.0,0.0
1741147260,661,14221,13.0,13.7,14.4
1741147260,661,14223,62.0,63.0,64.4
1741147320,661,14211,1.0,1.0,1.0
1741147320,661,14215,0.0,0.0,0.0
1741147320,661,14221,12.2,12.8,13.2
1741147320,661,14223,63.8,64.7,65.2
1741147380,661,14211,1.0,1.0,1.0
1741147380,661,14215,0.0,0.0,0.0
1741147380,661,14221,13.9,14.6,15.7
1741147380,661,14223,63.1,64.0,65.8
1741147440,661,14211,1.0,1.0,1.0
1741147440,661,14215,0.0,0.0,0.0
1741147440,661,14221,12.8,13.5,13.8
1741147440,661,14223,66.6,68.0,70.2
1741147500,661,14211,1.0,1.0,1.0
1741147500,661,14215,0.0,0.0,0.0
1741147500,661,14221,11.6,12.0,12.5
1741147500,661,14223,62.8,64.7,65.9
1741147560,661,14211,1.0,1.0,1.0
1741147560,661,14215,0.0,0.0,0.0
1741147560,661,14221,13.9,14.3,14.8
1741147560,661,14223,66.7,68.8,70.7
1741147620,661,14211,1.0,1.0,1.0
1741147620,661,14215,0.0,0.0,0.0
1741147620,661,14221,10.7,11.3,12.0
1741147620,661,14223,65.7,66.4,68.2
1741147680,661,14211,1.0,1.0,1.0
1741147680,661,14215,0.0,0.0,0.0
1741147680,661,14221,12.8,13.2,13.7
1741147680,661,14223,63.5,64.6,66.6
1741147740,661,14211,1.0,1.0,1.0
1741147740,661,14215,0.0,0.0,0.0
1741147740,661,14221,12.0,12.9,13.3
1741147740,661,14223,64.4,66.2,67.6
1741147800,661,14211,1.0,1.0,1.0
1741147800,661,14215,0.0,0.0,0.0
1741147800,661,14221,13.2,13.9,14.6
1741147800,661,14223,63.1,64.0,65.1
1741147860,661,14211,1.0,1.0,1.0
1741147860,661,14215,0.0,0.0,0.0
1741147860,661,14221,12.3,12.8,13.5
1741147860,661,14223,61.1,62.6,65.8
1741147920,661,14211,1.0,1.0,1.0
1741147920,661,14215,0.0,0.0,0.0
1741147920,661,14221,13.9,14.5,14.8
1741147920,661,14223,63.1,65.0,66.8
1741147980,661,14211,1.0,1.0,1.0
1741147980,661,14215,0.0,0.0,0.0
1741147980,661,14221,13.8,14.3,14.6
1741147980,661,14223,65.5,66.6,68.8
1741148040,661,14211,1.0,1.0,1.0
1741148040,661,14215,0.0,0.0,0.0
1741148040,661,14221,14.1,14.7,15.6
1741148040,661,14223,62.8,64.7,66.3
1741148100,661,14211,1.0,1.0,1.0
1741148100,661,14215,0.0,0.0,0.0
1741148100,661,14221,15.1,15.2,15.6
1741148100,661,14223,59.7,60.2,62.5
1741148160,661,14211,1.0,1.0,1.0
1741148160,661,14215,0.0,0.0,0.0
1741148160,661,14221,13.2,13.8,14.3
1741148160,661,14223,69.0,70.0,72.1
1741148220,661,14211,1.0,1.0,1.0
1741148220,661,14215,0.0,0.0,0.0
1741148220,661,14221,13.0,13.3,13.6
1741148220,661,14223,66.1,66.7,68.2
1741148280,661,14211,1.0,1.0,1.0
1741148280,661,14215,0.0,0.0,0.0
1741148280,661,14221,12.5,12.8,13.6
1741148280,661,14223,62.9,64.1,64.7
1741148340,661,14211,1.0,1.0,1.0
1741148340,661,14215,0.0,0.0,0.0
1741148340,661,14221,13.4,13.9,14.2
1741148340,661,14223,63.3,64.5,66.6
1741148400,661,14211,1.0,1.0,1.0
1741148400,661,14215,0.0,0.0,0.0
1741148400,661,14221,14.6,15.1,15.5
1741148400,661,14223,64.2,65.7,66.9
1741148460,661,14211,1.0,1.0,1.0
1741148460,661,14215,0.0,0.0,0.0
1741148460,661,14221,11.4,12.0,12.7
1741148460,661,14223,64.2,64.9,65.6
1741148520,661,14211,1.0,1.0,1.0
1741148520,661,14215,0.0,0.0,0.0
1741148520,661,14221,11.9,12.3,13.0
1741148520,661,14223,66.7,68.8,69.6
1741148580,661,14211,1.0,1.0,1.0
1741148580,661,14215,0.0,0.0,0.0
1741148580,661,14221,13.3,13.6,14.4
1741148580,661,14223,61.9,63.2,64.5
1741148640,661,14211,1.0,1.0,1.0
1741148640,661,14215,0.0,0.0,0.0
1741148640,661,14221,11.5,12.1,13.0
1741148640,661,14223,64.0,65.7,66.7
1741148700,661,14211,1.0,1.0,1.0
1741148700,661,14215,0.0,0.0,0.0
1741148700,661,14221,11.4,12.0,12.8
1741148700,661,14223,61.7,62.8,64.5
1741148760,661,14211,1.0,1.0,1.0
1741148760,661,14215,0.0,0.0,0.0
1741148760,661,14221,14.0,14.4,14.7
1741148760,661,14223,64.8,66.2,68.2
1741148820,661,14211,1.0,1.0,1.0
1741148820,661,14215,0.0,0.0,0.0
1741148820,661,14221,13.7,14.3,14.6
1741148820,661,14223,59.7,61.6,63.4
1741148880,661,14211,1.0,1.0,1.0
1741148880,661,14215,0.0,0.0,0.0
1741148880,661,14221,12.1,12.8,13.2
1741148880,661,14223,65.4,67.0,68.8
1741148940,661,14211,1.0,1.0,1.0
1741148940,661,14215,0.0,0.0,0.0
1741148940,661,14221,12.2,12.4,13.1
1741148940,661,14223,59.0,59.7,61.1
1741149000,661,14211,1.0,1.0,1.0
1741149000,661,14215,0.0,0.0,0.0
1741149000,661,14221,13.8,14.8,15.4
1741149000,661,14223,62.0,63.2,63.7
1741149060,661,14211,1.0,1.0,1.0
1741149060,661,14215,0.0,0.0,0.0
1741149060,661,14221,11.9,12.5,13.0
1741149060,661,14223,64.2,64.4,65.2
1741149120,661,14211,1.0,1.0,1.0
1741149120,661,14215,0.0,0.0,0.0
1741149120,661,14221,11.5,12.2,13.1
1741149120,661,14223,63.8,65.1,67.1
1741149180,661,14211,1.0,1.0,1.0
1741149180,661,14215,0.0,0.0,0.0
1741149180,661,14221,12.0,12.5,12.9
1741149180,661,14223,63.7,66.0,66.6
1741149240,661,14211,1.0,1.0,1.0
1741149240,661,14215,0.0,0.0,0.0
1741149240,661,14221,13.1,13.7,14.1
1741149240,661,14223,61.5,62.6,65.0
1741149300,661,14211,1.0,1.0,1.0
1741149300,661,14215,0.0,0.0,0.0
1741149300,661,14221,14.9,15.4,15.9
1741149300,661,14223,68.1,69.1,70.9
1741149360,661,14211,1.0,1.0,1.0
1741149360,661,14215,0.0,0.0,0.0
1741149360,661,14221,12.6,12.9,13.5
1741149360,661,14223,60.9,62.1,63.1
1741149420,661,14211,1.0,1.0,1.0
1741149420,661,14215,0.0,0.0,0.0
1741149420,661,14221,14.3,14.5,15.1
1741149420,661,14223,65.0,66.0,67.6
1741149480,661,14211,1.0,1.0,1.0
1741149480,661,14215,0.0,0.0,0.0
1741149480,661,14221,13.4,13.5,14.0
1741149480,661,14223,57.6,59.3,59.8
1741149540,661,14211,1.0,1.0,1.0
1741149540,661,14215,0.0,0.0,0.0
1741149540,661,14221,10.8,11.7,12.4
1741149540,661,14223,62.3,63.5,65.0
1741149600,661,14211,1.0,1.0,1.0
1741149600,661,14215,0.0,0.0,0.0
1741149600,661,14221,12.6,12.9,13.8
1741149600,661,14223,60.1,61.4,62.9
1741149660,661,14211,1.0,1.0,1.0
1741149660,661,14215,0.0,0.0,0.0
1741149660,661,14221,13.6,14.3,15.0
1741149660,661,14223,64.0,64.9,66.3
1741149720,661,14211,1.0,1.0,1.0
1741149720,661,14215,0.0,0.0,0.0
1741149720,661,14221,13.7,14.3,14.9
1741149720,661,14223,65.1,65.7,68.0
1741149780,661,14211,1.0,1.0,1.0
1741149780,661,14215,0.0,0.0,0.0
1741149780,661,14221,12.3,12.8,13.3
1741149780,661,14223,63.2,64.8,65.9
1741149840,661,14211,1.0,1.0,1.0
1741149840,661,14215,0.0,0.0,0.0
1741149840,661,14221,13.8,14.0,14.6
1741149840,661,14223,62.7,64.3,65.6
1741149900,661,14211,1.0,1.0,1.0
1741149900,661,14215,0.0,0.0,0.0
1741149900,661,14221,12.9,13.3,13.8
1741149900,661,14223,66.2,67.4,68.9
1741149960,661,14211,1.0,1.0,1.0
1741149960,661,14215,0.0,0.0,0.0
1741149960,661,14221,13.0,13.7,14.5
1741149960,661,14223,60.3,62.5,65.0
1741150020,661,14211,1.0,1.0,1.0
1741150020,661,14215,0.0,0.0,0.0
1741150020,661,14221,14.2,14.5,15.0
1741150020,661,14223,64.4,66.0,66.4
1741150080,661,14211,1.0,1.0,1.0
1741150080,661,14215,0.0,0.0,0.0
1741150080,661,14221,12.2,12.8,13.2
1741150080,661,14223,61.9,63.1,64.5
1741150140,661,14211,1.0,1.0,1.0
1741150140,661,14215,0.0,0.0,0.0
1741150140,661,14221,13.0,13.1,14.3
1741150140,661,14223,65.7,66.7,69.0
1741150200,661,14211,1.0,1.0,1.0
1741150200,661,14215,0.0,0.0,0.0
1741150200,661,14221,14.4,14.6,15.0
1741150200,661,14223,62.1,63.7,65.0
1741150260,661,14211,1.0,1.0,1.0
1741150260,661,14215,0.0,0.0,0.0
1741150260,661,14221,14.7,15.3,16.0
1741150260,661,14223,60.6,61.4,63.6
1741150320,661,14211,1.0,1.0,1.0
1741150320,661,14215,0.0,0.0,0.0
1741150320,661,14221,13.6,14.2,14.4
1741150320,661,14223,62.0,63.3,65.1
1741150380,661,14211,1.0,1.0,1.0
1741150380,661,14215,0.0,0.0,0.0
1741150380,661,14221,13.2,13.7,14.3
1741150380,661,14223,63.1,64.6,65.0
1741150440,661,14211,1.0,1.0,1.0
1741150440,661,14215,0.0,0.0,0.0
1741150440,661,14221,13.8,14.2,14.7
1741150440,661,14223,62.6,64.2,65.3
1741150500,661,14211,1.0,1.0,1.0
1741150500,661,14215,0.0,0.0,0.0
1741150500,661,14221,12.0,12.9,13.3
1741150500,661,14223,63.3,64.0,66.2
1741150560,661,14211,1.0,1.0,1.0
1741150560,661,14215,0.0,0.0,0.0
1741150560,661,14221,12.9,13.5,14.2
1741150560,661,14223,68.3,69.4,70.6
1741150620,661,14211,1.0,1.0,1.0
1741150620,661,14215,0.0,0.0,0.0
1741150620,661,14221,11.5,12.1,12.5
1741150620,661,14223,61.1,63.2,64.8
1741150680,661,14211,1.0,1.0,1.0
1741150680,661,14215,0.0,0.0,0.0
1741150680,661,14221,12.5,12.9,13.4
1741150680,661,14223,68.9,69.5,71.3
1741150740,661,14211,1.0,1.0,1.0
1741150740,661,14215,0.0,0.0,0.0
1741150740,661,14221,13.5,13.8,14.3
1741150740,661,14223,67.5,70.0,70.3
1741150800,661,14211,1.0,1.0,1.0
1741150800,661,14215,0.0,0.0,0.0
1741150800,661,14221,13.1,13.6,13.8
1741150800,661,14223,64.3,65.2,66.5
1741150860,661,14211,1.0,1.0,1.0
1741150860,661,14215,0.0,0.0,0.0
1741150860,661,14221,11.3,11.5,12.2
1741150860,661,14223,68.5,70.4,72.0
1741150920,661,14211,1.0,1.0,1.0
1741150920,661,14215,0.0,0.0,0.0
1741150920,661,14221,12.6,13.2,14.1
1741150920,661,14223,63.9,65.4,65.4
1741150980,661,14211,1.0,1.0,1.0
1741150980,661,14215,0.0,0.0,0.0
1741150980,661,14221,13.1,13.6,13.6
1741150980,661,14223,63.5,64.3,64.8
1741151040,661,14211,1.0,1.0,1.0
1741151040,661,14215,0.0,0.0,0.0
1741151040,661,14221,13.1,13.6,13.9
1741151040,661,14223,62.8,64.2,66.1
1741151100,661,14211,1.0,1.0,1.0
1741151100,661,14215,0.0,0.0,0.0
1741151100,661,14221,12.0,12.3,12.9
1741151100,661,14223,64.7,64.8,65.3
1741151160,661,14211,1.0,1.0,1.0
1741151160,661,14215,0.0,0.0,0.0
1741151160,661,14221,13.4,14.1,14.4
1741151160,661,14223,64.9,65.8,66.7
1741151220,661,14211,1.0,1.0,1.0
1741151220,661,14215,0.0,0.0,0.0
1741151220,661,14221,15.0,15.1,15.4
1741151220,661,14223,62.3,63.5,64.7
1741151280,661,14211,1.0,1.0,1.0
1741151280,661,14215,0.0,0.0,0.0
1741151280,661,14221,13.5,14.2,14.6
1741151280,661,14223,67.0,68.2,69.3
1741151340,661,14211,1.0,1.0,1.0
1741151340,661,14215,0.0,0.0,0.0
1741151340,661,14221,12.8,13.5,13.7
1741151340,661,14223,65.6,67.0,68.6
1741151400,661,14211,1.0,1.0,1.0
1741151400,661,14215,0.0,0.0,0.0
1741151400,661,14221,14.6,14.9,15.4
1741151400,661,14223,66.4,67.8,68.8
1741151460,661,14211,1.0,1.0,1.0
1741151460,661,14215,0.0,0.0,0.0
1741151460,661,14221,12.7,13.0,13.3
1741151460,661,14223,64.7,66.9,68.0
1741151520,661,14211,1.0,1.0,1.0
1741151520,661,14215,0.0,0.0,0.0
1741151520,661,14221,13.8,14.0,14.1
1741151520,661,14223,64.0,64.8,66.4
1741151580,661,14211,1.0,1.0,1.0
1741151580,661,14215,0.0,0.0,0.0
1741151580,661,14221,13.0,13.4,14.0
1741151580,661,14223,65.4,67.0,68.3
1741151640,661,14211,1.0,1.0,1.0
1741151640,661,14215,0.0,0.0,0.0
1741151640,661,14221,14.4,14.9,15.8
1741151640,661,14223,61.9,63.5,65.1
1741151700,661,14211,1.0,1.0,1.0
1741151700,661,14215,0.0,0.0,0.0
1741151700,661,14221,12.2,12.6,13.3
1741151700,661,14223,60.8,62.2,63.8
1741151760,661,14211,1.0,1.0,1.0
1741151760,661,14215,0.0,0.0,0.0
1741151760,661,14221,12.0,12.6,13.2
1741151760,661,14223,61.2,61.6,63.0
1741151820,661,14211,1.0,1.0,1.0
1741151820,661,14215,0.0,0.0,0.0
1741151820,661,14221,14.3,14.6,15.3
1741151820,661,14223,67.6,68.0,69.4
1741151880,661,14211,1.0,1.0,1.0
